,X,SRS011061,SRS011084,SRS011134,SRS011239,SRS011271,SRS011302,SRS011405,SRS011452,SRS011529,SRS011586,SRS012273,SRS012902,SRS013158,SRS013215,SRS013476,SRS013521,SRS013687,SRS013800,SRS013951,SRS014235,SRS014287,SRS014313,SRS014459,SRS014613,SRS014683,SRS014923,SRS014979,SRS015065,SRS015133,SRS015190,SRS015217,SRS015264,SRS015369,SRS015578,SRS015663,SRS015782,SRS015794,SRS015854,SRS015960,SRS016018,SRS016056,SRS016095,SRS016203,SRS016267,SRS016335,SRS016495,SRS016517,SRS016585,SRS016753,SRS016954,SRS016989,SRS017103,SRS017191,SRS017247,SRS017307,SRS017433,SRS017521,SRS017701,SRS017821,SRS018133,SRS018313,SRS018351,SRS018427,SRS018575,SRS018656,SRS018817,SRS019030,SRS019161,SRS019267,SRS019397,SRS019582,SRS019601,SRS019685,SRS019787,SRS019910,SRS019968,SRS020233,SRS020328,SRS020869,SRS021484,SRS021948,SRS022071,SRS022137,SRS022524,SRS022609,SRS022713,SRS023176,SRS023346,SRS023526,SRS023583,SRS023829,SRS023914,SRS023971,SRS024009,SRS024075,SRS024132,SRS024265,SRS024331,SRS024388,SRS024435,SRS024549,SRS024625,SRS042284,SRS042628,SRS043001,SRS043411,SRS043701,SRS045004,SRS045645,SRS045713,SRS047014,SRS047044,SRS048164,SRS048870,SRS049164,SRS049712,SRS049900,SRS049959,SRS049995,SRS050299,SRS050422,SRS050752,SRS050925,SRS051031,SRS051882,SRS052027,SRS052697,SRS053214,SRS053335,SRS053398,SRS054590,SRS054956,SRS055982,SRS056259,SRS056519,SRS057478,SRS057717,SRS058723,SRS058770,SRS062427,SRS063040,SRS063985,SRS064276,SRS064557,SRS064645,SRS065504,SRS075398,SRS077730,SRS078176
163,Fusobacterium_nucleatum_subsp_animalis_7_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0,0,0,0,0,0,0,0,0,0.0000496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000177,0,0,0,0,0,0,0,0,0,0.0000104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000281,0,0,0,0,0,0,0,0
165,Fusobacterium_nucleatum_subsp_animalis_D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Fusobacterium_nucleatum_subsp_animalis_3_1_33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Capnocytophaga_ochracea_DSM_7271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Bifidobacterium_longum_longum_JDM301,0,0,0,0.000148896,0,0.000182199,0,0.0000859,0.0000632,0,0.000403757,0,0.000267864,0.0000948,0.0000766,0.0000129,0,0,0.000490487,0.000156339,0,0.000625089,0,0.0000288,0.000303638,0.000225417,0.000272286,0,0.000191764,0.0000173,0,0.0000568,0,0.0000926,0.0000649,0.0000665,0.0000574,0.0000499,0,0,0,0,0,0.0000365,0.0000968,0.007396731,0.010627367,0,0.0000695,0,0.0000229,0.001503163,0.0000426,0.0000493,0,0.0000675,0.000326979,0,0.0000835,0.000368369,0.000297351,0.000446053,0.000252435,0.0000547,0.002135878,0.0000612,0.000142244,0.000122948,0,0,0.0000971,0.0000589,0.0000759,0.0000548,0.000105747,0.0000873,0.0000666,0.000749809,0.001221291,0,0.000159666,0.000873842,0.0000349,0.000192192,0,0,0.000048,0,0.000029,0.0000502,0,0.0000743,0.0000568,0,0.000093,0.0000527,0,0.000181992,0,0,0,0,0,0,0,0.0000225,0.00003,0.0000256,0.0000865,0.00009,0.0000444,0,0.000537047,0,0.0000578,0.0000389,0.0000851,0,0.000053,0,0.000917933,0.000114261,0.0000577,0.0000697,0,0.0000152,0.001041126,0.0000969,0,0.0000213,0,0,0.0000209,0,0.0000809,0,0,0.000347067,0.000208079,0,0.0000655,0.0000702,0.000186341,0.0000235,0,0.0000698,0,0.000082,0.0000391
169,Mobiluncus_curtisii_ATCC_43063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Bifidobacterium_breve_UCC2003_NCIMB8807,0,0,0,0.0000453,0,0.0000427,0,0,0.0000163,0,0.0000853,0.000114267,0.000152009,0.0000266,0.0000476,0,0,0,0.0000568,0.0000203,0,0.0000671,0,0,0.0000833,0.00007,0.0000751,0,0.000106803,0,0,0,0,0.0000347,0.000021,0,0.00000862,0.0000232,0,0,0,0,0,0.0000142,0,0.001751538,0.002241394,0,0.0000581,0,0,0.00039792,0,0,0,0.0000142,0.0000736,0,0,0.000038,0.0000616,0.000205807,0.0000377,0,0.000298856,0,0.0000303,0.0000184,0,0,0,0.000851914,0,0,0,0.0000214,0.0000274,0.000158422,0.000190347,0,0.0000376,0.000288295,0,0,0,0.000081,0.0000253,0,0.0000224,0.0000139,0,0,0.0000784,0,0.0000262,0.0000293,0,0.0000844,0,0,0,0,0,0,0,0,0,0.0000111,0.0000265,0.0000371,0,0,0.0000733,0,0,0.0000126,0.0000141,0,0.0000147,0,0.000204084,0.0000775,0,0.0000452,0,0,0.000162836,0.0000249,0,0,0,0,0,0,0.0000157,0.000029,0,0.0000354,0.0000286,0,0.0000126,0.0000289,0.0000476,0,0,0,0.000115296,0.0000185,0
171,Fusobacterium_nucleatum_subsp_vincentii_3_1_36A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Fusobacterium_nucleatum_subsp_vincentii_4_1_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Fusobacterium_nucleatum_subsp_vincentii_3_1_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Neisseria_elongata_subsp_glycolytica_ATCC_29315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Campylobacter_curvus_525_92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Bifidobacterium_longum_longum_CCUG_52486,0,0,0,0.000287519,0,0.000211197,0,0.000158098,0.00013492,0,0.000785178,0,0.000693813,0.000239849,0.0000468,0.0000239,0,0,0.001279692,0.000102859,0,0.000232135,0,0.0000213,0.000606793,0.000705586,0.00034239,0,0.000236069,0.0000349,0,0.000105392,0.0000212,0.000184866,0.0000608,0.0000629,0.000151608,0.000101987,0,0,0,0,0,0.0000924,0.0000615,0.020186331,0.02870729,0,0.000185548,0,0.0000468,0.00376757,0.0000787,0.000155305,0,0.000153385,0.000714812,0.0000163,0.0000846,0.001047157,0.000825533,0.000915169,0.000556646,0.000129357,0.005833682,0.000087,0.000299121,0.000284404,0,0,0.0000681,0.0000242,0.00002,0.000137365,0.000232482,0.000116883,0.0000488,0.001569614,0.003132151,0,0.00030132,0.002006415,0.0000469,0.000431514,0,0,0.000122817,0,0.0000177,0.000127702,0,0.0000305,0.000133502,0,0.000243891,0.0000298,0,0.000351908,0,0,0.000013,0,0,0,0,0.0000419,0.0000473,0.0000508,0.00020241,0.000215648,0.0000422,0,0.001447868,0,0.0000638,0.0000703,0.000204982,0,0.0000268,0,0.00240934,0.000170473,0.000117341,0.0000389,0,0.0000236,0.002822916,0.000208206,0,0.0000422,0,0.001023159,0.0000205,0,0.000239678,0,0,0.000132172,0.000591825,0,0.000051,0.0000604,0.000360978,0.0000369,0.0000489,0.0000131,0,0.000198326,0.0000354
177,Bifidobacterium_longum_infantis_ATCC_15697,0,0,0,0.0000682,0,0.000109319,0,0.0000859,0.0000281,0,0.000170475,0,0.000102043,0.0000431,0.0000383,0,0,0,0.000221887,0.0000417,0,0.000205621,0,0,0.000108442,0.00065371,0.000128978,0,0.000182176,0.00000577,0,0.0000227,0,0.0000984,0.0000216,0.000038,0.0000383,0.0000898,0,0,0,0,0,0.0000292,0.0000968,0.004795488,0.006647397,0,0.0000569,0,0.0000152,0.000652768,0.0000213,0.0000246,0,0.0000405,0.000246903,0,0.000146108,0.000180836,0.000196125,0.000208158,0.00016829,0.0000273,0.001095322,0.0000787,0.0000553,0.0000567,0,0,0.0000243,0.0000663,0,0.000047,0.0000755,0.0000317,0.000183107,0.000339757,0.000605599,0,0.0000684,0.00035667,0,0.000192192,0,0,0.000024,0,0,0.0000358,0,0,0.0000252,0,0.0000496,0.0000452,0,0.000098,0,0,0,0,0,0,0,0,0.000012,0.0000128,0.0000432,0.0000346,0.0000621,0,0.000207281,0,0.0000723,0.000116665,0.0000365,0,0.0000151,0,0.000657157,0.0000623,0.000288277,0.0000261,0,0,0.000431957,0.000129187,0,0.0000497,0,0,0,0,0.0000405,0,0,0.000119482,0.000101228,0,0.0000748,0.0000702,0.000364212,0,0,0,0,0.0000888,0.0000157
178,Campylobacter_gracilis_RM3268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000123,0.0000185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Bifidobacterium_bifidum_NCIMB_41171,0,0,0,0.0000307,0,0.0000509,0,0,0,0,0.0000548,0,0.000389773,0,0.0000724,0.0000747,0,0,0.000177872,0.0000301,0,0,0,0.000253724,0.002134764,0.000875357,0.000108498,0,0.0000866,0,0,0,0,0.0000211,0.0000337,0,0.000114037,0,0,0,0,0,0,0,0,0.000798069,0.001091059,0,0,0,0.0000814,0.000100667,0,0,0,0.00014398,0.0000405,0,0,0,0,0.000112378,0.0000238,0.0000138,0.000162954,0.000201495,0.00020335,0.00024258,0,0.0000146,0.0000464,0,0,0,0,0.0000811,0.000037,0.002877825,0.0000588,0,0.000361608,0.000144942,0,0,0,0,0,0,0.0000227,0,0,0,0.00012798,0,0,0.0000435,0,0.0000244,0,0,0,0,0,0.000127305,0,0,0,0.0000888,0.0000445,0.000348923,0,0,0,0,0,0.000986758,0.000247325,0.0000548,0.000261022,0,0.005503425,0.0000772,0.000102816,0.0000469,0,0.0000584,0.0000614,0.000359773,0,0.000149687,0,0.000522169,0,0,0.000015,0,0,0,0.0000118,0,0.0000174,0.000026,0.001918364,0,0.000156316,0,0,0.0000433,0.000172626
180,Delftia_acidovorans_SPH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Klebsiella_pneumoniae_pneumoniae_MGH78578,0,0,0,0,0,0,0,0,0,0,0.0000395,0.0000113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000381,0,0,0,0,0,0,0,0,0.0000726,0.0000872,0,0,0,0,0,0.002191086,0,0,0,0,0,0,0.0000376,0,0,0.000168656,0,0.0001095,0,0,0,0,0,0.0000478,0,0.0000494,0,0,0,0,0,0.0000407,0,0,0,0,0,0,0,0,0,0,0,0.000220889,0.0000281,0,0,0,0,0.0000446,0,0,0,0,0.0000267,0,0,0,0,0,0,0,0.0000361,0,0,0,0,0,0,0,0,0,0,0.004183841,0,0,0,0,0,0,0.0000122,0,0.0000377,0,0.0000608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000169,0
182,Lactobacillus_iners_DSM_13335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239298,0,0,0,0,0,0,0,0.00011646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000119,0,0.0000291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Mycoplasma_hominis_ATCC_23114,0,0,0.0000756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Anaerococcus_vaginalis_ATCC_51170,0,0,0.000102254,0.0000631,0,0,0,0,0,0.0000688,0.000222837,0,0,0,0.0000703,0,0,0,0.00031468,0.0000663,0,0,0,0,0,0.0000441,0,0,0,0,0.000129069,0,0,0,0.000042,0.0000672,0.0000333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165046,0,0,0,0,0,0,0,0,0,0,0.0000382,0.0000108,0,0,0.0000196,0,0,0.0000713,0,0,0.0000725,0,0,0,0,0.000023,0,0.0000365,0.000618875,0,0,0,0,0,0,0,0,0,0.0000716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000805,0,0,0,0,0,0,0,0,0,0,0,0.0000446,0,0,0,0,0,0,0.0000249,0,0,0,0,0,0
185,Anaerococcus_prevotii_DSM_20548,0,0,0,0,0,0,0,0,0,0,0.00004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000191,0,0,0,0,0,0,0,0,0,0,0,0.0000114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Anaerococcus_hydrogenalis_DSM_7454,0,0,0.000092,0,0,0,0,0,0,0,0.000157247,0,0,0,0.000059,0,0,0,0.000144134,0,0,0,0,0,0,0,0,0,0,0,0.000053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000253,0,0,0,0,0,0,0,0,0,0,0,0.0000161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000421,0.0000634,0,0,0,0,0,0,0,0,0,0.0000606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Finegoldia_magna_ATCC_29328,0,0,0.000063,0,0,0,0,0,0,0,0.000128606,0,0,0,0.0000538,0,0,0,0.000113447,0.0000417,0,0,0,0,0,0.0000961,0,0,0,0,0.0000535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000626,0,0,0,0,0,0,0,0,0,0,0,0.0000108,0,0,0,0,0,0,0,0,0,0,0,0,0.0000505,0,0,0,0.0000714,0,0,0,0,0,0,0,0,0,0.0000505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000208,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Fusobacterium_gonidiaformans_ATCC_25563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000947,0,0,0,0,0,0,0,0,0,0.0000266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Lactobacillus_jensenii_1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Cryptobacterium_curtum_DSM_15641,0,0,0,0,0,0,0,0,0,0,0.0000269,0,0,0,0,0,0.0000222,0,0,0,0,0,0,0,0,0.000146521,0,0,0.0000192,0,0,0,0,0,0,0.000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000025,0.0000703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Campylobacter_hominis_ATCC_BAA_381,0,0,0,0,0,0,0,0,0,0,0.000629356,0,0,0,0,0,0,0,0,0.000104002,0,0,0.0000168,0.0000216,0.0000939,0,0,0,0,0.0000173,0,0,0,0,0.000136688,0.0000284,0,0,0,0,0,0,0.000314224,0,0,0,0,0,0,0,0,0.0000179,0,0,0,0,0.003236143,0.0000187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000325,0,0,0,0,0,0,0,0,0,0.0000784,0.0000959,0,0,0,0,0,0,0,0,0,0,0.000130408,0,0,0,0,0,0,0.0000432,0,0.0000575,0,0.0000225,0.000131787,0.0000128,0.0000216,0.0000138,0,0.0000155,0,0.0000317,0,0,0,0,0,0,0,0,0,0.0000696,0,0,0,0,0,0.0000142,0.0000203,0,0,0.0000225,0,0,0,0.0000114,0.0000282,0,0.000028,0,0.000281073,0,0,0,0,0,0
192,Fusobacterium_ulcerans_ATCC_49185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000203145,0,0,0,0.000649715,0,0,0,0,0,0,0,0,0,0.001273695,0,0,0.000107013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001745082,0,0,0,0,0,0,0,0,0,0.000853658,0,0
193,Fusobacterium_mortiferum_ATCC_9817,0,0,0,0,0,0.000114742,0,0,0,0,0.000148526,0,0,0,0.0000451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006120558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006207727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Fusobacterium_varium_ATCC_27725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000317,0,0,0,0.0000392,0,0,0,0,0,0,0,0,0,0.0000726,0,0,0.000107232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000871,0,0,0,0,0,0,0,0,0,0.0000652,0,0
195,Aerococcus_viridans_ATCC_11563,0,0,0,0,0,0,0,0.0000726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
